Tournament ID,Year,Round,Location,Winner,Winner ID,Loser,Loser Id,Match Length,1st Set,2nd Set,3rd Set,4th Set,5th Set
439,2025,Quarterfinals,plava_laguna_croatia_open_umag,Luciano Darderi,d0fj,Dino Prizmic,p0hw,02:12:02, 1  -  6 , 6  -  2 , 6  -  3 ,-,-
439,2025,Quarterfinals,plava_laguna_croatia_open_umag,Camilo Ugo Carabelli,u182,Pablo Llamas Ruiz,l0cx,01:25:10, 6  -  4 , 5  -  2 ,-,-,-
439,2025,Quarterfinals,plava_laguna_croatia_open_umag,Damir Dzumhur,d923,Titouan Droguet,d0dw,02:19:21, 3  -  6 , 7  -  5 , 6  -  2 ,-,-
439,2025,Quarterfinals,plava_laguna_croatia_open_umag,Carlos Taberner,te16,Jesper de Jong,d0c1,01:34:18, 7  -  5 , 6  -  3 ,-,-,-
439,2025,Round of 16,plava_laguna_croatia_open_umag,Carlos Taberner,te16,Francisco Cerundolo,c0au,03:20:52, 6 2  -  7 , 6  -  4 , 7  -  5 ,-,-
439,2025,Round of 16,plava_laguna_croatia_open_umag,Luciano Darderi,d0fj,Chun-Hsin Tseng,t0ap,01:29:52, 7  -  5 , 6  -  0 ,-,-,-
439,2025,Round of 16,plava_laguna_croatia_open_umag,Damir Dzumhur,d923,Stan Wawrinka,w367,01:59:09, 6  -  4 , 7  -  5 ,-,-,-
439,2025,Round of 16,plava_laguna_croatia_open_umag,Jesper de Jong,d0c1,Mariano Navone,n0bs,01:36:51, 6  -  3 , 6  -  4 ,-,-,-
439,2025,Round of 16,plava_laguna_croatia_open_umag,Titouan Droguet,d0dw,Vit Kopriva,ki82,01:19:52, 6  -  2 , 6  -  3 ,-,-,-
439,2025,Round of 16,plava_laguna_croatia_open_umag,Dino Prizmic,p0hw,Nikoloz Basilashvili,bg23,01:53:06, 2  -  6 , 6  -  3 , 6  -  2 ,-,-
439,2025,Round of 16,plava_laguna_croatia_open_umag,Camilo Ugo Carabelli,u182,Francesco Passaro,p0ct,02:32:57, 6 5  -  7 , 6  -  2 , 6  -  3 ,-,-
439,2025,Round of 16,plava_laguna_croatia_open_umag,Pablo Llamas Ruiz,l0cx,Terence Atmane,a0gc,01:17:47, 6  -  3 , 6  -  3 ,-,-,-
439,2025,Round of 32,plava_laguna_croatia_open_umag,Jesper de Jong,d0c1,Mili Poljicak,p0gq,01:23:50, 6  -  3 , 6  -  3 ,-,-,-
439,2025,Round of 32,plava_laguna_croatia_open_umag,Dino Prizmic,p0hw,Elmer Moller,m0k4,01:50:41, 6  -  4 , 6  -  2 ,-,-,-
439,2025,Round of 32,plava_laguna_croatia_open_umag,Mariano Navone,n0bs,Tomas Barrios Vera,bs86,01:10:10, 6  -  1 , 6  -  2 ,-,-,-
439,2025,Round of 32,plava_laguna_croatia_open_umag,Nikoloz Basilashvili,bg23,Roberto Carballes Baena,cf59,01:31:29, 6  -  3 , 6  -  4 ,-,-,-
439,2025,Round of 32,plava_laguna_croatia_open_umag,Pablo Llamas Ruiz,l0cx,Kamil Majchrzak,mq75,01:22:48, 6  -  2 , 6  -  4 ,-,-,-
439,2025,Round of 32,plava_laguna_croatia_open_umag,Terence Atmane,a0gc,Dusan Lajovic,l987,01:26:01, 6  -  3 , 6  -  4 ,-,-,-
439,2025,Round of 32,plava_laguna_croatia_open_umag,Titouan Droguet,d0dw,Cristian Garin,gd64,01:12:26, 6  -  3 , 6  -  3 ,-,-,-
439,2025,Round of 32,plava_laguna_croatia_open_umag,Carlos Taberner,te16,Pierre-Hugues Herbert,h996,01:55:36, 6  -  4 , 7  -  6 1 ,-,-,-
439,2025,Round of 32,plava_laguna_croatia_open_umag,Chun-Hsin Tseng,t0ap,Giulio Zeppieri,z0a1,01:39:02, 7  -  5 , 6  -  4 ,-,-,-
439,2025,Round of 32,plava_laguna_croatia_open_umag,Stan Wawrinka,w367,Alvaro Guillen Meza,g0dh,01:13:44, 6  -  4 , 6  -  1 ,-,-,-
439,2025,Round of 32,plava_laguna_croatia_open_umag,Vit Kopriva,ki82,Raphael Collignon,c0jp,02:34:45, 3  -  6 , 6  -  4 , 6  -  3 ,-,-
439,2025,Round of 32,plava_laguna_croatia_open_umag,Francesco Passaro,p0ct,Matej Dodig,d0l3,01:57:31, 4  -  6 , 6  -  1 , 6  -  2 ,-,-
439,2025,2nd Round Qualifying,plava_laguna_croatia_open_umag,Pablo Llamas Ruiz,l0cx,Andrea Pellegrino,ph64,01:13:11, 6  -  3 , 6  -  4 ,-,-,-
439,2025,2nd Round Qualifying,plava_laguna_croatia_open_umag,Titouan Droguet,d0dw,Vilius Gaubas,g0fw,02:11:57, 4  -  6 , 6  -  3 , 6  -  3 ,-,-
439,2025,2nd Round Qualifying,plava_laguna_croatia_open_umag,Giulio Zeppieri,z0a1,Luca Van Assche,v0dz,01:24:12, 6  -  3 , 6  -  4 ,-,-,-
439,2025,2nd Round Qualifying,plava_laguna_croatia_open_umag,Alvaro Guillen Meza,g0dh,Luka Mikrut,m0n1,01:25:48, 6  -  3 , 6  -  1 ,-,-,-
439,2025,1st Round Qualifying,plava_laguna_croatia_open_umag,Andrea Pellegrino,ph64,Vitaliy Sachko,ss25,02:16:10, 6  -  2 , 2  -  6 , 7  -  6 1 ,-,-
439,2025,1st Round Qualifying,plava_laguna_croatia_open_umag,Vilius Gaubas,g0fw,Federico Arnaboldi,a0ba,01:15:37, 6  -  3 , 6  -  2 ,-,-,-
439,2025,1st Round Qualifying,plava_laguna_croatia_open_umag,Luka Mikrut,m0n1,Marco Trungelliti,ta29,01:37:19, 7  -  6 2 , 6  -  2 ,-,-,-
439,2025,1st Round Qualifying,plava_laguna_croatia_open_umag,Giulio Zeppieri,z0a1,Federico Coria,ce77,01:01:01, 6  -  2 , 6  -  1 ,-,-,-
439,2025,1st Round Qualifying,plava_laguna_croatia_open_umag,Pablo Llamas Ruiz,l0cx,Kyrian Jacquet,j0az,02:18:49, 3  -  6 , 6  -  3 , 7  -  6 2 ,-,-
439,2025,1st Round Qualifying,plava_laguna_croatia_open_umag,Alvaro Guillen Meza,g0dh,Ugo Blanchet,bv16,02:12:05, 6  -  4 , 3  -  6 , 6  -  2 ,-,-
439,2025,1st Round Qualifying,plava_laguna_croatia_open_umag,Titouan Droguet,d0dw,Niels McDonald,m0xq,01:18:21, 6  -  4 , 6  -  3 ,-,-,-
439,2025,1st Round Qualifying,plava_laguna_croatia_open_umag,Luca Van Assche,v0dz,Marco Cecchinato,cf01,02:01:29, 6  -  3 , 7  -  6 3 ,-,-,-
418,2025,Final,mubadala_citi_dc_open,Alex de Minaur,dh58,Alejandro Davidovich Fokina,dh50,03:03:35, 5  -  7 , 6  -  1 , 7  -  6 3 ,-,-
418,2025,Semifinals,mubadala_citi_dc_open,Alejandro Davidovich Fokina,dh50,Ben Shelton,s0s1,01:19:34, 6  -  2 , 7  -  5 ,-,-,-
418,2025,Semifinals,mubadala_citi_dc_open,Alex de Minaur,dh58,Corentin Moutet,mw02,01:44:36, 6  -  4 , 6  -  3 ,-,-,-
418,2025,Quarterfinals,mubadala_citi_dc_open,Alejandro Davidovich Fokina,dh50,Taylor Fritz,fb98,03:04:16, 7  -  6 3 , 3  -  6 , 7  -  5 ,-,-
418,2025,Quarterfinals,mubadala_citi_dc_open,Ben Shelton,s0s1,Frances Tiafoe,td51,01:57:23, 7  -  6 2 , 6  -  4 ,-,-,-
418,2025,Quarterfinals,mubadala_citi_dc_open,Alex de Minaur,dh58,Brandon Nakashima,n0ae,01:35:05, 6  -  4 , 6  -  4 ,-,-,-
418,2025,Quarterfinals,mubadala_citi_dc_open,Corentin Moutet,mw02,Daniil Medvedev,mm58,02:25:46, 1  -  6 , 6  -  4 , 6  -  4 ,-,-
418,2025,Round of 16,mubadala_citi_dc_open,Taylor Fritz,fb98,Matteo Arnaldi,a0fc,01:41:54, 6  -  3 , 6  -  4 ,-,-,-
418,2025,Round of 16,mubadala_citi_dc_open,Ben Shelton,s0s1,Gabriel Diallo,d0f6,01:01:35, 6  -  3 , 6  -  2 ,-,-,-
418,2025,Round of 16,mubadala_citi_dc_open,Frances Tiafoe,td51,Flavio Cobolli,c0e9,01:12:55, 6  -  1 , 6  -  4 ,-,-,-
418,2025,Round of 16,mubadala_citi_dc_open,Alex de Minaur,dh58,Jiri Lehecka,l0bv,02:45:14, 7  -  6 4 , 6 6  -  7 , 6  -  4 ,-,-
418,2025,Round of 16,mubadala_citi_dc_open,Daniil Medvedev,mm58,Yibing Wu,wb32,01:09:57, 6  -  3 , 6  -  2 ,-,-,-
418,2025,Round of 16,mubadala_citi_dc_open,Alejandro Davidovich Fokina,dh50,Learner Tien,t0ha,01:10:49, 6  -  2 , 6  -  2 ,-,-,-
418,2025,Round of 16,mubadala_citi_dc_open,Brandon Nakashima,n0ae,Cameron Norrie,n771,01:47:35, 7  -  6 3 , 6  -  3 ,-,-,-
418,2025,Round of 16,mubadala_citi_dc_open,Corentin Moutet,mw02,Daniel Evans,e687,01:40:18, 6  -  2 , 7  -  6 4 ,-,-,-
418,2025,Round of 32,mubadala_citi_dc_open,Taylor Fritz,fb98,Aleksandar Vukic,v832,00:59:32, 6  -  3 , 6  -  2 ,-,-,-
418,2025,Round of 32,mubadala_citi_dc_open,Learner Tien,t0ha,Andrey Rublev,re44,01:31:39, 7  -  5 , 6  -  2 ,-,-,-
418,2025,Round of 32,mubadala_citi_dc_open,Frances Tiafoe,td51,Aleksandar Kovacevic,k0az,01:55:06, 7  -  5 , 3  -  6 , 6  -  3 ,-,-
418,2025,Round of 32,mubadala_citi_dc_open,Alex de Minaur,dh58,Yunchaokete Bu,y09v,01:49:57, 7  -  6 5 , 6  -  2 ,-,-,-
418,2025,Round of 32,mubadala_citi_dc_open,Daniil Medvedev,mm58,Reilly Opelka,o522,02:00:09, 3  -  6 , 7  -  5 , 6  -  1 ,-,-
418,2025,Round of 32,mubadala_citi_dc_open,Flavio Cobolli,c0e9,Yoshihito Nishioka,n732,01:29:25, 6  -  2 , 7  -  6 3 ,-,-,-
418,2025,Round of 32,mubadala_citi_dc_open,Yibing Wu,wb32,Alexei Popyrin,p09z,02:37:29, 7  -  5 , 5  -  7 , 6  -  3 ,-,-
418,2025,Round of 32,mubadala_citi_dc_open,Jiri Lehecka,l0bv,Zachary Svajda,s0k7,02:04:57, 6  -  4 , 6 5  -  7 , 6  -  3 ,-,-
418,2025,Round of 32,mubadala_citi_dc_open,Alejandro Davidovich Fokina,dh50,Jaume Munar,mu94,01:27:03, 6  -  4 , 6  -  2 ,-,-,-
418,2025,Round of 32,mubadala_citi_dc_open,Matteo Arnaldi,a0fc,Lorenzo Sonego,su87,02:06:17, 7  -  5 , 7  -  5 ,-,-,-
418,2025,Round of 32,mubadala_citi_dc_open,Cameron Norrie,n771,Lorenzo Musetti,m0ej,02:06:40, 3  -  6 , 6  -  2 , 6  -  3 ,-,-
418,2025,Round of 32,mubadala_citi_dc_open,Ben Shelton,s0s1,Mackenzie McDonald,mk66,01:15:29, 6  -  3 , 6  -  4 ,-,-,-
418,2025,Round of 32,mubadala_citi_dc_open,Daniel Evans,e687,Alex Michelsen,m0qi,01:44:47, 6  -  4 , 6  -  4 ,-,-,-
418,2025,Round of 32,mubadala_citi_dc_open,Brandon Nakashima,n0ae,Ethan Quinn,q02l,01:20:55, 6  -  3 , 6  -  4 ,-,-,-
418,2025,Round of 32,mubadala_citi_dc_open,Gabriel Diallo,d0f6,Fabian Marozsan,m0ci,01:13:57, 6  -  3 , 6  -  4 ,-,-,-
418,2025,Round of 32,mubadala_citi_dc_open,Corentin Moutet,mw02,Alexandre Muller,mp20,00:57:30, 6  -  0 , 6  -  1 ,-,-,-
418,2025,Round of 64,mubadala_citi_dc_open,Yunchaokete Bu,y09v,David Goffin,gb88,01:44:49, 6  -  4 , 7  -  5 ,-,-,-
418,2025,Round of 64,mubadala_citi_dc_open,Aleksandar Kovacevic,k0az,Quentin Halys,hb64,01:56:09, 6  -  2 , 3  -  6 , 6  -  3 ,-,-
418,2025,Round of 64,mubadala_citi_dc_open,Jaume Munar,mu94,Marcos Giron,gc88,01:50:23, 7  -  5 , 6  -  3 ,-,-,-
418,2025,Round of 64,mubadala_citi_dc_open,Zachary Svajda,s0k7,Miomir Kecmanovic,ki95,01:28:31, 1  -  6 , 6  -  2 , 6  -  2 ,-,-
418,2025,Round of 64,mubadala_citi_dc_open,Yibing Wu,wb32,Gael Monfils,mc65,01:18:29, 6  -  3 , 6  -  1 ,-,-,-
418,2025,Round of 64,mubadala_citi_dc_open,Matteo Arnaldi,a0fc,Daniel Altmaier,ae14,02:42:07, 4  -  6 , 6  -  2 , 7  -  6 2 ,-,-
418,2025,Round of 64,mubadala_citi_dc_open,Daniel Evans,e687,Zizou Bergs,bu13,02:29:45, 3  -  6 , 6  -  4 , 6  -  3 ,-,-
418,2025,Round of 64,mubadala_citi_dc_open,Fabian Marozsan,m0ci,Benjamin Bonzi,bm95,01:17:07, 7  -  5 , 6  -  1 ,-,-,-
418,2025,Round of 64,mubadala_citi_dc_open,Mackenzie McDonald,mk66,Colton Smith,s0ze,01:05:57, 6  -  4 , 6  -  1 ,-,-,-
418,2025,Round of 64,mubadala_citi_dc_open,Alexandre Muller,mp20,Beibit Zhukayev,z09z,01:26:32, 6  -  4 , 6  -  4 ,-,-,-
418,2025,Round of 64,mubadala_citi_dc_open,Yoshihito Nishioka,n732,Jenson Brooksby,b0cd,02:38:32, 6  -  4 , 5  -  7 , 6  -  1 ,-,-
418,2025,Round of 64,mubadala_citi_dc_open,Cameron Norrie,n771,Billy Harris,hd68,01:43:25, 6  -  3 , 7  -  6 4 ,-,-,-
418,2025,Round of 64,mubadala_citi_dc_open,Reilly Opelka,o522,Murphy Cassone,c0ht,02:20:59, 7  -  6 4 , 6 5  -  7 , 6  -  3 ,-,-
418,2025,Round of 64,mubadala_citi_dc_open,Ethan Quinn,q02l,Christopher O'Connell,o483,01:11:49, 6  -  3 , 6  -  2 ,-,-,-
418,2025,Round of 64,mubadala_citi_dc_open,Learner Tien,t0ha,Emilio Nava,n0am,01:15:35, 6  -  1 , 6  -  4 ,-,-,-
418,2025,Round of 64,mubadala_citi_dc_open,Aleksandar Vukic,v832,Giovanni Mpetshi Perricard,m0gz,01:40:36, 6  -  4 , 3  -  6 , 6  -  3 ,-,-
418,2025,2nd Round Qualifying,mubadala_citi_dc_open,Yibing Wu,wb32,Corentin Moutet,mw02,02:47:06, 4  -  6 , 6  -  4 , 6  -  4 ,-,-
418,2025,2nd Round Qualifying,mubadala_citi_dc_open,Murphy Cassone,c0ht,Rinky Hijikata,h0bh,00:59:55, 7  -  6 4 , 1  -  2 ,-,-,-
418,2025,2nd Round Qualifying,mubadala_citi_dc_open,Colton Smith,s0ze,Tyler Zink,z0ak,02:23:33, 4  -  6 , 6  -  4 , 6  -  3 ,-,-
418,2025,2nd Round Qualifying,mubadala_citi_dc_open,Billy Harris,hd68,Moerani Bouzige,b0ek,02:00:20, 6  -  4 , 7  -  6 6 ,-,-,-
418,2025,2nd Round Qualifying,mubadala_citi_dc_open,Zachary Svajda,s0k7,Yosuke Watanuki,wb08,01:54:12, 6  -  3 , 1  -  6 , 7  -  6 2 ,-,-
418,2025,2nd Round Qualifying,mubadala_citi_dc_open,Beibit Zhukayev,z09z,Andrea Vavassori,va08,03:08:24, 7  -  5 , 6 9  -  7 , 6  -  4 ,-,-
418,2025,1st Round Qualifying,mubadala_citi_dc_open,Zachary Svajda,s0k7,Bernard Tomic,ta46,01:05:12, 7  -  5 , 6  -  1 ,-,-,-
418,2025,1st Round Qualifying,mubadala_citi_dc_open,Corentin Moutet,mw02,Karue Sell,sm88,01:25:11, 6  -  4 , 6  -  2 ,-,-,-
418,2025,1st Round Qualifying,mubadala_citi_dc_open,Rinky Hijikata,h0bh,Adhithya Ganesan,g0mi,01:14:01, 6  -  3 , 7  -  5 ,-,-,-
418,2025,1st Round Qualifying,mubadala_citi_dc_open,Colton Smith,s0ze,Andrew Fenty,f0ck,02:11:31, 6  -  3 , 3  -  6 , 6  -  4 ,-,-
418,2025,1st Round Qualifying,mubadala_citi_dc_open,Billy Harris,hd68,Marek Gengel,g09c,01:22:20, 6  -  1 , 7  -  5 ,-,-,-
418,2025,1st Round Qualifying,mubadala_citi_dc_open,Tyler Zink,z0ak,Taro Daniel,da81,01:30:22, 7  -  6 5 , 6  -  4 ,-,-,-
418,2025,1st Round Qualifying,mubadala_citi_dc_open,Yibing Wu,wb32,Mitchell Krueger,kc12,02:32:03, 4  -  6 , 6  -  3 , 7  -  6 3 ,-,-
418,2025,1st Round Qualifying,mubadala_citi_dc_open,Yosuke Watanuki,wb08,Jake Fellows,f0hm,01:37:55, 6  -  4 , 6  -  4 ,-,-,-
418,2025,1st Round Qualifying,mubadala_citi_dc_open,Beibit Zhukayev,z09z,James McCabe,m0oq,02:12:39, 6 3  -  7 , 6  -  2 , 6  -  2 ,-,-
418,2025,1st Round Qualifying,mubadala_citi_dc_open,Murphy Cassone,c0ht,Thai-Son Kwiatkowski,kd35,01:15:48, 6  -  2 , 6  -  4 ,-,-,-
418,2025,1st Round Qualifying,mubadala_citi_dc_open,Moerani Bouzige,b0ek,Govind Nanda,n0al,01:53:17, 7  -  5 , 6  -  4 ,-,-,-
418,2025,1st Round Qualifying,mubadala_citi_dc_open,Andrea Vavassori,va08,Alfredo Perez,pl39,01:05:23, 7  -  5 , 1  -  0 ,-,-,-
319,2025,Final,generali_open,Alexander Bublik,bk92,Arthur Cazaux,c0h0,01:24:45, 6  -  4 , 6  -  3 ,-,-,-
319,2025,Semifinals,generali_open,Alexander Bublik,bk92,Botic van de Zandschulp,v812,01:22:59, 6  -  3 , 6  -  4 ,-,-,-
319,2025,Semifinals,generali_open,Arthur Cazaux,c0h0,Arthur Rinderknech,rc91,01:55:45, 7  -  5 , 6  -  3 ,-,-,-
319,2025,Quarterfinals,generali_open,Alexander Bublik,bk92,Alexander Shevchenko,s0h2,01:15:17, 6  -  4 , 6  -  2 ,-,-,-
319,2025,Quarterfinals,generali_open,Arthur Rinderknech,rc91,Yannick Hanfmann,h997,02:11:11, 6  -  4 , 3  -  6 , 6  -  1 ,-,-
319,2025,Quarterfinals,generali_open,Arthur Cazaux,c0h0,Jan-Lennard Struff,sl28,01:22:05, 6  -  3 , 6  -  4 ,-,-,-
319,2025,Quarterfinals,generali_open,Botic van de Zandschulp,v812,Thiago Seyboth Wild,sx91,01:50:16, 7  -  6 2 , 6  -  2 ,-,-,-
319,2025,Round of 16,generali_open,Alexander Bublik,bk92,Thiago Agustin Tirante,t0a1,01:13:09, 6  -  3 , 6  -  4 ,-,-,-
319,2025,Round of 16,generali_open,Yannick Hanfmann,h997,Sebastian Baez,b0bi,02:42:11, 5  -  7 , 6  -  3 , 7  -  5 ,-,-
319,2025,Round of 16,generali_open,Jan-Lennard Struff,sl28,Pedro Martinez,mo44,01:11:18, 6  -  2 , 6  -  2 ,-,-,-
319,2025,Round of 16,generali_open,Thiago Seyboth Wild,sx91,Roberto Bautista Agut,bd06,01:58:04, 7  -  5 , 7  -  5 ,-,-,-
319,2025,Round of 16,generali_open,Arthur Rinderknech,rc91,Norbert Gombos,gb93,02:31:51, 6 3  -  7 , 6  -  4 , 6  -  4 ,-,-
319,2025,Round of 16,generali_open,Arthur Cazaux,c0h0,Francisco Comesana,c0df,01:46:14, 6  -  4 , 7  -  6 7 ,-,-,-
319,2025,Round of 16,generali_open,Alexander Shevchenko,s0h2,Marton Fucsovics,f724,01:26:25, 7  -  5 , 6  -  4 ,-,-,-
319,2025,Round of 16,generali_open,Botic van de Zandschulp,v812,Filip Misolic,m0jz,01:41:03, 6  -  3 , 7  -  6 4 ,-,-,-
319,2025,Round of 32,generali_open,Filip Misolic,m0jz,Tomas Martin Etcheverry,ea24,02:42:45, 7  -  5 , 5  -  7 , 6  -  3 ,-,-
319,2025,Round of 32,generali_open,Arthur Cazaux,c0h0,Ignacio Buse,b0id,02:15:00, 6  -  3 , 3  -  6 , 7  -  5 ,-,-
319,2025,Round of 32,generali_open,Yannick Hanfmann,h997,Lukas Neumayer,n0cs,01:41:22, 7  -  5 , 6  -  2 ,-,-,-
319,2025,Round of 32,generali_open,Thiago Seyboth Wild,sx91,Justin Engel,e0dd,01:36:58, 7  -  5 , 6  -  3 ,-,-,-
319,2025,Round of 32,generali_open,Jan-Lennard Struff,sl28,Sebastian Ofner,o513,01:04:42, 6  -  4 , 6  -  2 ,-,-,-
319,2025,Round of 32,generali_open,Thiago Agustin Tirante,t0a1,Jaime Faria,f0f2,01:02:32, 6  -  2 , 6  -  2 ,-,-,-
319,2025,Round of 32,generali_open,Botic van de Zandschulp,v812,Nicolas Jarry,j551,02:25:40, 6  -  4 , 4  -  6 , 6  -  3 ,-,-
319,2025,Round of 32,generali_open,Arthur Rinderknech,rc91,Facundo Bagnis,bf23,02:46:58, 7  -  6 4 , 4  -  6 , 6  -  3 ,-,-
319,2025,Round of 32,generali_open,Francisco Comesana,c0df,Tristan Boyer,b0ej,01:38:58, 6  -  3 , 7  -  6 1 ,-,-,-
319,2025,Round of 32,generali_open,Marton Fucsovics,f724,Joel Schwaerzler,s0wt,01:47:22, 6  -  2 , 2  -  6 , 6  -  3 ,-,-
319,2025,Round of 32,generali_open,Norbert Gombos,gb93,Hugo Gaston,g09o,01:26:22, 6  -  3 , 6  -  4 ,-,-,-
319,2025,Round of 32,generali_open,Alexander Shevchenko,s0h2,Daniel Elahi Galan,ge33,02:15:08, 2  -  6 , 6  -  3 , 6  -  4 ,-,-
319,2025,2nd Round Qualifying,generali_open,Jan-Lennard Struff,sl28,Jurij Rodionov,r09x,01:22:42, 6  -  3 , 7  -  6 4 ,-,-,-
319,2025,2nd Round Qualifying,generali_open,Yannick Hanfmann,h997,Andrej Martin,mf35,01:07:11, 6  -  1 , 6  -  3 ,-,-,-
319,2025,2nd Round Qualifying,generali_open,Facundo Bagnis,bf23,Thiago Monteiro,mj08,01:26:31, 6  -  1 , 6  -  4 ,-,-,-
319,2025,2nd Round Qualifying,generali_open,Norbert Gombos,gb93,Radu Albot,a829,01:24:42, 6  -  3 , 6  -  4 ,-,-,-
319,2025,1st Round Qualifying,generali_open,Jan-Lennard Struff,sl28,Nico Hipfl,h0i7,00:52:20, 6  -  3 , 6  -  2 ,-,-,-
319,2025,1st Round Qualifying,generali_open,Yannick Hanfmann,h997,Albert Ramos-Vinolas,r772,01:51:35, 6  -  1 , 7  -  6 7 ,-,-,-
319,2025,1st Round Qualifying,generali_open,Norbert Gombos,gb93,Martin Landaluce,l0il,01:08:10, 6  -  0 , 6  -  3 ,-,-,-
319,2025,1st Round Qualifying,generali_open,Thiago Monteiro,mj08,Neil Oberleitner,o0ad,02:41:05, 6  -  4 , 4  -  6 , 7  -  6 4 ,-,-
319,2025,1st Round Qualifying,generali_open,Radu Albot,a829,Jerome Kym,k0ep,02:08:57, 2  -  6 , 7  -  6 3 , 6  -  3 ,-,-
319,2025,1st Round Qualifying,generali_open,Facundo Bagnis,bf23,Henrique Rocha,r0go,01:24:25, 6  -  4 , 6  -  3 ,-,-,-
319,2025,1st Round Qualifying,generali_open,Jurij Rodionov,r09x,Sandro Kopp,k0cj,01:20:52, 6  -  3 , 7  -  6 3 ,-,-,-
319,2025,1st Round Qualifying,generali_open,Andrej Martin,mf35,Juan Carlos Prado Angelo,p0iy,01:10:29, 6  -  1 , 6  -  4 ,-,-,-
421,2025,Final,national_bank_open_presented_by_rogers,Ben Shelton,s0s1,Karen Khachanov,ke29,02:47:13, 6 5  -  7 , 6  -  4 , 7  -  6 3 ,-,-
421,2025,Semifinals,national_bank_open_presented_by_rogers,Karen Khachanov,ke29,Alexander Zverev,z355,02:52:55, 6  -  3 , 4  -  6 , 7  -  6 4 ,-,-
421,2025,Semifinals,national_bank_open_presented_by_rogers,Ben Shelton,s0s1,Taylor Fritz,fb98,01:18:42, 6  -  4 , 6  -  3 ,-,-,-
421,2025,Quarterfinals,national_bank_open_presented_by_rogers,Taylor Fritz,fb98,Andrey Rublev,re44,01:21:20, 6  -  3 , 7  -  6 4 ,-,-,-
421,2025,Quarterfinals,national_bank_open_presented_by_rogers,Ben Shelton,s0s1,Alex de Minaur,dh58,01:31:34, 6  -  3 , 6  -  4 ,-,-,-
421,2025,Quarterfinals,national_bank_open_presented_by_rogers,Alexander Zverev,z355,Alexei Popyrin,p09z,02:42:35, 6 8  -  7 , 6  -  4 , 6  -  3 ,-,-
421,2025,Quarterfinals,national_bank_open_presented_by_rogers,Karen Khachanov,ke29,Alex Michelsen,m0qi,01:44:03, 6  -  4 , 7  -  6 3 ,-,-,-
421,2025,Round of 16,national_bank_open_presented_by_rogers,Taylor Fritz,fb98,Jiri Lehecka,l0bv,02:56:22, 7  -  6 4 , 6 5  -  7 , 7  -  6 5 ,-,-
421,2025,Round of 16,national_bank_open_presented_by_rogers,Ben Shelton,s0s1,Flavio Cobolli,c0e9,02:24:10, 6  -  4 , 4  -  6 , 7  -  6 1 ,-,-
421,2025,Round of 16,national_bank_open_presented_by_rogers,Andrey Rublev,re44,Alejandro Davidovich Fokina,dh50,02:21:49, 6 3  -  7 , 7  -  6 2 , 3  -  0 ,-,-
421,2025,Round of 16,national_bank_open_presented_by_rogers,Alex de Minaur,dh58,Frances Tiafoe,td51,02:24:34, 6  -  2 , 4  -  6 , 6  -  4 ,-,-
421,2025,Round of 16,national_bank_open_presented_by_rogers,Alexander Zverev,z355,Francisco Cerundolo,c0au,00:51:04, 6  -  4 , 1  -  0 ,-,-,-
421,2025,Round of 16,national_bank_open_presented_by_rogers,Alexei Popyrin,p09z,Holger Rune,r0dg,02:03:55, 4  -  6 , 6  -  2 , 6  -  3 ,-,-
421,2025,Round of 16,national_bank_open_presented_by_rogers,Karen Khachanov,ke29,Casper Ruud,rh16,01:33:10, 6  -  4 , 7  -  5 ,-,-,-
421,2025,Round of 16,national_bank_open_presented_by_rogers,Alex Michelsen,m0qi,Learner Tien,t0ha,01:20:11, 6  -  3 , 6  -  3 ,-,-,-
421,2025,Round of 32,national_bank_open_presented_by_rogers,Taylor Fritz,fb98,Gabriel Diallo,d0f6,01:15:46, 6  -  4 , 6  -  2 ,-,-,-
421,2025,Round of 32,national_bank_open_presented_by_rogers,Ben Shelton,s0s1,Brandon Nakashima,n0ae,02:36:05, 6 8  -  7 , 6  -  2 , 7  -  6 5 ,-,-
421,2025,Round of 32,national_bank_open_presented_by_rogers,Andrey Rublev,re44,Lorenzo Sonego,su87,02:32:01, 5  -  7 , 6  -  4 , 6  -  3 ,-,-
421,2025,Round of 32,national_bank_open_presented_by_rogers,Frances Tiafoe,td51,Aleksandar Vukic,v832,01:50:38, 6  -  3 , 4  -  6 , 6  -  3 ,-,-
421,2025,Round of 32,national_bank_open_presented_by_rogers,Alejandro Davidovich Fokina,dh50,Jakub Mensik,m0ni,01:16:35, 6  -  2 , 6  -  4 ,-,-,-
421,2025,Round of 32,national_bank_open_presented_by_rogers,Flavio Cobolli,c0e9,Fabian Marozsan,m0ci,01:50:20, 6  -  2 , 4  -  6 , 6  -  3 ,-,-
421,2025,Round of 32,national_bank_open_presented_by_rogers,Jiri Lehecka,l0bv,Arthur Fils,f0f1,01:52:21, 3  -  6 , 6  -  3 , 6  -  4 ,-,-
421,2025,Round of 32,national_bank_open_presented_by_rogers,Alexander Zverev,z355,Matteo Arnaldi,a0fc,02:46:25, 6 5  -  7 , 6  -  3 , 6  -  2 ,-,-
421,2025,Round of 32,national_bank_open_presented_by_rogers,Alex Michelsen,m0qi,Lorenzo Musetti,m0ej,02:31:38, 3  -  6 , 7  -  6 4 , 6  -  4 ,-,-
